OrderID,CustomerID,ItemName,Quantity,Price,Date,Status
4469,1478,Mouse,1,1192.87,2024-06-14,Cancelled
4470,1036,Headphones,3,62.22,2024-11-04,Completed
4471,1571,Monitor,4,656.55,2024-09-25,Cancelled
4472,1382,Keyboard,3,1494.0,2024-05-08,Cancelled
4473,1035,Laptop,1,1116.55,2024-07-10,Pending
4474,1945,Tablet,1,954.28,2024-02-10,Shipped
4475,1569,Mouse,1,1274.97,2024-08-28,Cancelled
4476,1616,Keyboard,3,1806.83,2024-09-14,Completed
4477,1467,Laptop,1,149.48,2024-01-04,Shipped
4478,1572,Tablet,3,1580.83,2024-05-15,Cancelled
4479,1710,Mouse,2,563.18,2024-11-26,Pending
4480,1991,Mouse,3,380.71,2024-05-10,Shipped
4481,1846,Phone,1,1480.9,2024-04-15,Cancelled
4482,1334,Headphones,3,1792.59,2024-09-07,Cancelled
4483,1764,Phone,1,873.18,2024-09-10,Completed
4484,1241,Monitor,4,169.44,2024-04-09,Completed
4485,1099,Laptop,1,526.46,2024-01-03,Pending
4486,1544,Tablet,4,200.63,2024-08-02,Shipped
4487,1586,Laptop,2,1758.89,2024-10-12,Cancelled
4488,1642,Headphones,4,1826.91,2024-05-12,Shipped
4489,1999,Monitor,1,437.68,2024-06-28,Shipped
4490,1479,Phone,1,624.57,2024-02-18,Completed
4491,1915,Headphones,1,858.32,2024-06-30,Shipped
4492,1467,Phone,2,926.73,2024-06-12,Pending
4493,1686,Tablet,3,1162.74,2024-01-07,Cancelled
4494,1779,Tablet,4,1595.48,2024-01-22,Cancelled
4495,1052,Phone,4,1778.55,2024-08-01,Cancelled
4496,1805,Keyboard,2,658.1,2024-07-11,Shipped
4497,1190,Keyboard,1,1419.23,2024-11-06,Cancelled
4498,1116,Monitor,2,1061.9,2024-01-25,Shipped
4499,1654,Phone,4,222.93,2024-05-19,Pending
4500,1368,Tablet,3,1628.26,2024-04-05,Pending
4501,1669,Headphones,4,1420.94,2024-08-09,Completed
4502,1684,Phone,1,573.24,2024-10-26,Cancelled
4503,1978,Tablet,4,79.13,2024-11-24,Pending
4504,1913,Headphones,3,1960.25,2024-08-02,Completed
4505,1990,Phone,2,1975.26,2024-11-10,Completed
4506,1364,Monitor,1,1381.57,2024-04-18,Cancelled
4507,1694,Monitor,3,342.97,2024-02-05,Shipped
4508,1177,Headphones,4,967.6,2024-05-13,Cancelled
4509,1288,Headphones,4,1841.72,2024-06-09,Shipped
4510,1585,Headphones,2,1424.89,2024-03-17,Completed
4511,1486,Phone,1,388.58,2024-12-24,Shipped
4512,1225,Mouse,2,540.26,2024-10-09,Cancelled
4513,1695,Headphones,2,1872.7,2024-11-29,Completed
4514,1142,Laptop,3,349.19,2024-12-25,Completed
4515,1144,Monitor,3,1177.59,2024-09-15,Pending
4516,1899,Monitor,4,238.42,2024-04-20,Completed
4517,1731,Laptop,4,1970.9,2024-11-21,Cancelled
4518,1196,Tablet,3,632.26,2024-09-15,Pending
4519,1570,Tablet,2,345.32,2024-09-07,Pending
4520,1773,Mouse,4,1555.12,2024-01-23,Completed
4521,1489,Tablet,2,984.68,2024-10-12,Completed
4522,1951,Phone,4,857.69,2024-04-25,Cancelled
4523,1160,Phone,1,980.78,2024-02-20,Completed
4524,1216,Mouse,3,383.71,2024-08-29,Cancelled
4525,1046,Phone,1,1844.61,2024-01-28,Pending
4526,1345,Laptop,2,1556.1,2024-12-26,Shipped
4527,1843,Mouse,2,129.16,2024-09-28,Completed
4528,1727,Mouse,3,380.08,2024-02-22,Pending
4529,1855,Laptop,3,1814.38,2024-08-08,Cancelled
4530,1701,Headphones,1,1749.43,2024-05-27,Pending
4531,1847,Mouse,1,580.12,2024-04-22,Shipped
4532,1111,Tablet,3,1681.85,2024-08-27,Shipped
4533,1722,Mouse,1,1200.25,2024-10-07,Cancelled
4534,1816,Monitor,3,781.54,2024-01-20,Pending
4535,1195,Headphones,4,1356.39,2024-06-22,Shipped
4536,1208,Tablet,1,1719.65,2024-08-13,Pending
4537,1322,Headphones,4,275.37,2024-11-11,Completed
4538,1136,Mouse,1,1548.21,2024-11-16,Pending
4539,1299,Headphones,3,1725.28,2024-08-15,Completed
4540,1021,Monitor,1,1898.87,2024-07-30,Cancelled
4541,1603,Mouse,1,1521.17,2024-11-28,Pending
4542,1880,Laptop,4,740.72,2024-03-25,Cancelled
4543,1663,Mouse,1,273.7,2024-02-18,Pending
4544,1439,Keyboard,1,1582.34,2024-04-09,Pending
4545,1165,Laptop,2,837.89,2024-03-28,Pending
4546,1303,Headphones,2,1461.51,2024-06-13,Completed
4547,1908,Mouse,2,1783.96,2024-01-10,Cancelled
4548,1060,Mouse,1,1670.35,2024-12-20,Cancelled
4549,1938,Monitor,3,570.14,2024-05-12,Shipped
4550,1018,Headphones,4,306.26,2024-02-04,Cancelled
4551,1497,Mouse,4,1116.57,2024-11-12,Shipped
4552,1685,Headphones,1,300.66,2024-09-12,Cancelled
4553,1675,Phone,4,663.77,2024-08-17,Completed
4554,1373,Headphones,3,169.48,2024-07-07,Pending
4555,1057,Mouse,1,970.31,2024-12-25,Cancelled
4556,1770,Keyboard,1,227.49,2024-04-06,Completed
4557,1301,Tablet,4,394.48,2024-03-10,Pending
4558,1524,Keyboard,3,1158.63,2024-10-14,Shipped
4559,1260,Headphones,3,1825.78,2024-08-27,Completed
4560,1721,Headphones,4,533.94,2024-04-09,Completed
4561,1821,Headphones,1,444.31,2024-03-18,Shipped
4562,1684,Tablet,2,1241.73,2024-03-18,Completed
4563,1517,Phone,4,128.25,2024-09-10,Pending
4564,1234,Keyboard,2,92.78,2024-08-27,Cancelled
4565,1073,Tablet,2,185.72,2024-06-22,Cancelled
4566,1725,Headphones,3,159.7,2024-05-23,Completed
4567,1023,Keyboard,1,1718.23,2024-05-13,Shipped
4568,1262,Headphones,2,141.03,2024-10-23,Completed
4569,1685,Tablet,3,265.66,2024-07-11,Cancelled
4570,1177,Mouse,2,1906.67,2024-12-18,Pending
4571,1642,Keyboard,1,1327.14,2024-03-23,Completed
4572,1329,Monitor,3,1249.03,2024-06-03,Completed
4573,1444,Phone,1,1660.98,2024-02-27,Pending
4574,1791,Laptop,2,1924.05,2024-09-21,Pending
4575,1604,Phone,2,1692.54,2024-06-04,Cancelled
4576,1643,Phone,1,443.27,2024-12-25,Completed
4577,1793,Tablet,2,1738.72,2024-06-14,Completed
4578,1075,Phone,1,1165.48,2024-06-18,Cancelled
4579,1503,Headphones,4,1009.79,2024-06-19,Completed
4580,1016,Monitor,1,1952.03,2024-05-22,Shipped
4581,1427,Mouse,2,1168.02,2024-10-21,Shipped
4582,1574,Phone,4,838.27,2024-02-04,Completed
4583,1780,Monitor,2,767.72,2024-05-11,Cancelled
4584,1870,Keyboard,3,848.68,2024-09-06,Cancelled
4585,1890,Keyboard,4,1984.63,2024-05-05,Pending
4586,1671,Phone,3,72.66,2024-08-17,Completed
4587,1990,Mouse,1,1149.43,2024-11-08,Completed
4588,1996,Mouse,3,1281.13,2024-04-17,Cancelled
4589,1032,Headphones,1,802.05,2024-03-13,Shipped
4590,1171,Tablet,3,760.64,2024-04-09,Cancelled
4591,1259,Monitor,4,1197.78,2024-10-09,Cancelled
4592,1009,Monitor,1,119.55,2024-06-09,Cancelled
4593,1440,Keyboard,3,702.69,2024-08-08,Shipped
4594,1268,Laptop,1,1809.72,2024-09-04,Cancelled
4595,1827,Tablet,1,583.24,2024-04-28,Cancelled
4596,1909,Phone,1,1988.43,2024-04-19,Pending
4597,1764,Tablet,3,508.23,2024-03-08,Completed
4598,1262,Keyboard,4,941.92,2024-10-01,Cancelled
4599,1177,Headphones,2,279.93,2024-07-16,Pending
4600,1305,Laptop,4,1439.15,2024-07-05,Pending
4601,1984,Mouse,1,814.57,2024-08-28,Shipped
4602,1589,Phone,2,1574.05,2024-11-10,Shipped
4603,1866,Tablet,4,89.19,2024-12-14,Cancelled
4604,1348,Headphones,1,640.57,2024-04-17,Shipped
4605,1501,Monitor,4,899.21,2024-04-18,Cancelled
4606,1809,Tablet,1,1271.24,2024-01-18,Cancelled
4607,1337,Laptop,3,1487.7,2024-03-05,Shipped
4608,1144,Tablet,4,1780.19,2024-12-24,Cancelled
4609,1361,Mouse,2,1630.57,2024-06-13,Pending
4610,1988,Tablet,1,1718.49,2024-11-22,Cancelled
4611,1152,Laptop,1,1758.87,2024-08-20,Cancelled
4612,1520,Keyboard,2,1405.29,2024-10-20,Pending
4613,1980,Monitor,1,786.77,2024-06-04,Completed
4614,1407,Tablet,2,302.27,2024-09-03,Cancelled
4615,1926,Mouse,1,1425.35,2024-10-14,Pending
4616,1160,Laptop,1,1254.61,2024-03-28,Pending
4617,1007,Keyboard,2,1824.67,2024-12-12,Pending
4618,1848,Mouse,2,475.77,2024-11-18,Cancelled
4619,1826,Mouse,1,91.87,2024-02-09,Pending
4620,1524,Phone,2,1863.72,2024-08-10,Pending
4621,1306,Laptop,4,1869.03,2024-09-10,Cancelled
4622,1207,Phone,3,1421.18,2024-04-06,Shipped
4623,1552,Tablet,4,582.53,2024-10-29,Cancelled
4624,1633,Monitor,1,321.43,2024-04-08,Cancelled
4625,1009,Headphones,1,1991.5,2024-11-28,Cancelled
4626,1147,Laptop,4,810.82,2024-10-18,Shipped
4627,1672,Phone,2,262.32,2024-03-08,Cancelled
4628,1230,Headphones,4,208.37,2024-11-05,Shipped
4629,1102,Headphones,1,1102.67,2024-12-10,Shipped
4630,1247,Phone,4,1950.49,2024-11-27,Shipped
4631,1437,Phone,4,1791.42,2024-04-06,Completed
4632,1159,Tablet,4,1483.38,2024-07-03,Cancelled
4633,1492,Phone,1,887.18,2024-09-03,Shipped
4634,1541,Laptop,1,575.22,2024-05-21,Shipped
4635,1928,Keyboard,2,1385.75,2024-08-22,Pending
4636,1253,Laptop,3,243.13,2024-01-29,Cancelled
4637,1971,Phone,4,313.92,2024-03-03,Cancelled
4638,1039,Headphones,4,1879.85,2024-06-04,Pending
4639,1689,Keyboard,4,1302.32,2024-06-09,Pending
4640,1481,Laptop,2,315.64,2024-06-11,Shipped
4641,1846,Headphones,1,506.24,2024-09-25,Completed
4642,1990,Monitor,1,254.62,2024-02-17,Shipped
4643,1443,Monitor,1,991.2,2024-03-18,Cancelled
4644,1183,Mouse,2,1347.67,2024-11-28,Pending
4645,1149,Keyboard,2,1892.27,2024-01-28,Cancelled
4646,1388,Phone,3,1811.55,2024-11-07,Pending
4647,1537,Tablet,2,536.71,2024-10-29,Cancelled
4648,1943,Phone,2,426.95,2024-12-30,Completed
4649,1940,Mouse,3,1436.46,2024-03-08,Completed
4650,1588,Keyboard,3,203.68,2024-09-07,Pending
4651,1638,Keyboard,3,1303.25,2024-02-23,Cancelled
4652,1690,Monitor,3,471.59,2024-12-30,Completed
4653,1239,Tablet,1,1690.87,2024-08-30,Pending
4654,1820,Mouse,3,1225.38,2024-03-02,Cancelled
4655,1764,Tablet,4,546.37,2024-11-07,Shipped
4656,1650,Headphones,2,504.06,2024-04-17,Pending
4657,1035,Headphones,3,1467.36,2024-01-19,Shipped
4658,1990,Laptop,2,280.81,2024-10-11,Completed
4659,1230,Laptop,1,1623.98,2024-06-01,Completed
4660,1101,Laptop,4,1171.82,2024-09-20,Cancelled
4661,1734,Monitor,2,1471.12,2024-07-30,Shipped
4662,1830,Headphones,3,508.84,2024-11-16,Shipped
4663,1756,Keyboard,3,1205.4,2024-06-02,Pending
4664,1242,Headphones,4,1616.33,2024-03-18,Pending
4665,1153,Tablet,4,612.48,2024-10-02,Cancelled
4666,1651,Monitor,3,1024.43,2024-06-09,Cancelled
4667,1087,Laptop,3,1102.56,2024-07-28,Shipped
4668,1507,Headphones,4,433.35,2024-10-10,Pending
4669,1267,Tablet,1,1725.57,2024-08-08,Completed
4670,1207,Phone,2,1375.58,2024-08-24,Pending
4671,1349,Phone,3,863.54,2024-07-01,Pending
4672,1963,Laptop,3,386.16,2024-08-01,Pending
4673,1709,Headphones,2,498.23,2024-09-30,Shipped
4674,1892,Headphones,3,1194.42,2024-11-11,Completed
4675,1347,Mouse,4,904.63,2024-10-04,Completed
4676,1563,Headphones,2,593.72,2024-11-04,Completed
4677,1159,Headphones,3,1435.9,2024-12-11,Completed
4678,1405,Monitor,1,1592.84,2024-10-28,Completed
4679,1788,Phone,1,737.87,2024-10-28,Cancelled
4680,1709,Keyboard,3,1659.79,2024-01-17,Completed
4681,1058,Phone,3,1174.56,2024-02-18,Cancelled
4682,1402,Keyboard,3,1589.95,2024-05-29,Pending
4683,1117,Laptop,4,255.03,2024-04-15,Shipped
4684,1620,Mouse,2,807.84,2024-04-20,Completed
4685,1616,Phone,1,1327.16,2024-04-21,Cancelled
4686,1707,Tablet,4,1705.65,2024-12-01,Cancelled
4687,1940,Laptop,1,1390.84,2024-06-20,Shipped
4688,1826,Tablet,1,1272.96,2024-02-14,Cancelled
4689,1875,Phone,4,1258.13,2024-04-18,Completed
4690,1454,Keyboard,3,1651.63,2024-05-17,Pending
4691,1707,Headphones,1,1847.33,2024-07-22,Cancelled
4692,1128,Keyboard,3,1654.8,2024-07-26,Shipped
4693,1609,Mouse,3,535.83,2024-10-28,Completed
4694,1605,Tablet,4,1520.88,2024-01-07,Completed
4695,1248,Phone,4,901.86,2024-07-11,Pending
4696,1772,Mouse,2,808.66,2024-03-20,Completed
4697,1190,Headphones,3,1937.54,2024-02-08,Cancelled
4698,1691,Tablet,4,1385.39,2024-11-07,Pending
4699,1890,Phone,2,1570.51,2024-10-25,Pending
4700,1806,Monitor,1,188.21,2024-06-12,Cancelled
4701,1046,Keyboard,3,1594.24,2024-04-18,Shipped
4702,1261,Laptop,1,1849.08,2024-07-11,Shipped
4703,1868,Tablet,3,757.97,2024-03-27,Pending
4704,1898,Keyboard,3,664.75,2024-11-19,Completed
4705,1932,Mouse,2,1336.06,2024-09-06,Completed
4706,1993,Keyboard,3,509.68,2024-01-26,Cancelled
4707,1583,Laptop,2,799.64,2024-01-05,Pending
4708,1572,Laptop,1,486.04,2024-06-14,Completed
4709,1703,Phone,3,244.24,2024-01-01,Cancelled
4710,1706,Laptop,4,426.32,2024-11-05,Pending
4711,1961,Mouse,4,1321.35,2024-01-26,Shipped
4712,1486,Laptop,3,826.16,2024-01-29,Pending
4713,1825,Monitor,2,362.04,2024-12-15,Cancelled
4714,1886,Laptop,1,879.75,2024-07-23,Pending
4715,1846,Monitor,4,316.99,2024-03-13,Pending
4716,1644,Mouse,1,1885.78,2024-02-14,Shipped
4717,1396,Headphones,4,1905.96,2024-12-20,Pending
4718,1408,Keyboard,2,167.25,2024-08-25,Cancelled
4719,1905,Laptop,3,1759.86,2024-09-06,Pending
4720,1968,Laptop,3,1922.44,2024-03-30,Shipped
4721,1017,Headphones,3,986.93,2024-11-27,Completed
4722,1355,Phone,2,825.15,2024-12-09,Cancelled
4723,1940,Laptop,1,1897.29,2024-04-12,Cancelled
4724,1425,Keyboard,3,499.61,2024-12-09,Shipped
4725,1537,Tablet,4,427.91,2024-02-05,Completed
4726,1976,Headphones,1,98.04,2024-07-06,Pending
4727,1950,Monitor,3,1082.66,2024-07-12,Cancelled
4728,1031,Tablet,2,916.22,2024-01-14,Shipped
4729,1328,Tablet,3,1224.48,2024-12-20,Cancelled
4730,1806,Tablet,1,573.86,2024-11-08,Completed
4731,1193,Mouse,3,1979.38,2024-07-18,Cancelled
4732,1400,Monitor,4,1283.99,2024-09-04,Completed
4733,1327,Laptop,1,338.55,2024-04-18,Shipped
4734,1588,Phone,4,1862.18,2024-07-30,Cancelled
4735,1780,Tablet,3,123.36,2024-05-17,Shipped
4736,1596,Mouse,2,495.06,2024-10-21,Pending
4737,1856,Headphones,4,1425.68,2024-08-10,Completed
4738,1033,Mouse,3,1045.84,2024-05-15,Pending
4739,1715,Headphones,1,1690.85,2024-02-15,Completed
4740,1182,Keyboard,1,144.94,2024-10-23,Pending
4741,1884,Laptop,4,1450.45,2024-05-17,Pending
4742,1728,Laptop,1,1167.42,2024-12-24,Completed
4743,1330,Headphones,3,500.77,2024-03-05,Completed
4744,1046,Keyboard,4,859.49,2024-03-29,Pending
4745,1656,Headphones,3,1039.3,2024-12-28,Cancelled
4746,1959,Monitor,2,612.02,2024-03-25,Pending
4747,1624,Keyboard,1,244.35,2024-01-25,Completed
4748,1551,Monitor,4,825.02,2024-05-29,Cancelled
4749,1325,Monitor,1,246.93,2024-12-29,Shipped
4750,1417,Tablet,2,826.8,2024-11-23,Completed
4751,1231,Headphones,3,1443.92,2024-12-09,Completed
4752,1504,Phone,1,622.71,2024-08-05,Pending
4753,1841,Tablet,4,782.48,2024-07-16,Pending
4754,1794,Laptop,4,430.92,2024-01-10,Shipped
4755,1628,Tablet,1,971.54,2024-07-10,Cancelled
4756,1917,Monitor,3,649.16,2024-10-29,Completed
4757,1420,Phone,3,1298.67,2024-08-29,Completed
4758,1009,Monitor,2,1533.94,2024-05-29,Pending
4759,1118,Phone,2,1546.65,2024-06-17,Cancelled
4760,1968,Laptop,2,522.92,2024-01-25,Shipped
4761,1532,Headphones,4,307.28,2024-07-15,Completed
4762,1792,Monitor,3,307.03,2024-06-23,Completed
4763,1098,Tablet,4,1601.46,2024-09-26,Completed
4764,1495,Mouse,1,526.81,2024-05-06,Shipped
4765,1564,Mouse,1,1017.76,2024-06-07,Shipped
4766,1508,Phone,1,556.8,2024-04-05,Pending
4767,1031,Tablet,2,1381.07,2024-01-11,Completed
4768,1914,Mouse,4,1227.45,2024-07-07,Shipped
4769,1545,Tablet,3,736.74,2024-06-12,Pending
4770,1102,Keyboard,3,812.2,2024-07-05,Pending
4771,1544,Mouse,3,208.3,2024-03-14,Pending
4772,1035,Phone,1,1518.04,2024-07-12,Shipped
4773,1234,Monitor,3,373.48,2024-08-05,Pending
4774,1660,Tablet,1,520.37,2024-03-09,Cancelled
4775,1272,Laptop,3,444.08,2024-08-14,Shipped
4776,1042,Headphones,2,651.29,2024-12-26,Cancelled
4777,1860,Keyboard,3,1242.4,2024-06-03,Pending
4778,1586,Laptop,2,1161.27,2024-01-19,Pending
4779,1170,Mouse,2,1334.64,2024-07-25,Cancelled
4780,1045,Phone,3,730.0,2024-03-31,Shipped
4781,1795,Headphones,2,684.6,2024-01-27,Pending
4782,1625,Phone,1,220.51,2024-07-16,Completed
4783,1248,Tablet,1,231.3,2024-11-07,Cancelled
4784,1474,Headphones,2,1434.11,2024-01-14,Shipped
4785,1766,Laptop,3,1590.73,2024-04-23,Shipped
4786,1394,Monitor,3,1466.96,2024-05-24,Cancelled
4787,1032,Laptop,3,671.42,2024-04-12,Pending
4788,1611,Monitor,3,714.3,2024-02-26,Shipped
4789,1294,Headphones,4,1674.64,2024-05-07,Shipped
4790,1077,Phone,1,1138.03,2024-12-17,Cancelled
4791,1688,Keyboard,4,1095.25,2024-01-13,Shipped
4792,1650,Phone,1,565.34,2024-11-02,Pending
4793,1484,Mouse,4,662.93,2024-10-04,Pending
4794,1112,Laptop,4,862.21,2024-07-20,Pending
4795,1552,Headphones,2,647.88,2024-03-19,Completed
4796,1102,Mouse,3,998.4,2024-04-23,Shipped
4797,1393,Monitor,2,744.14,2024-02-08,Cancelled
4798,1800,Monitor,3,1884.87,2024-07-10,Completed
4799,1071,Monitor,2,1349.48,2024-08-27,Shipped
4800,1024,Headphones,2,442.17,2024-01-13,Pending
4801,1549,Tablet,4,1766.03,2024-10-08,Pending
4802,1388,Laptop,1,1328.16,2024-07-10,Pending
4803,1106,Mouse,1,1243.99,2024-01-01,Cancelled
4804,1978,Monitor,4,984.4,2024-01-22,Completed
4805,1229,Tablet,4,1768.18,2024-09-19,Pending
4806,1814,Laptop,2,1689.3,2024-11-19,Cancelled
4807,1449,Phone,3,1137.37,2024-06-12,Shipped
4808,1394,Phone,3,656.33,2024-05-28,Pending
4809,1808,Monitor,4,1116.3,2024-10-12,Shipped
4810,1313,Laptop,2,1153.73,2024-02-21,Shipped
4811,1741,Phone,2,1287.78,2024-07-15,Shipped
4812,1540,Headphones,4,927.49,2024-04-26,Shipped
4813,1225,Headphones,1,576.66,2024-06-27,Pending
4814,1011,Laptop,3,428.35,2024-09-03,Pending
4815,1748,Laptop,1,403.98,2024-10-14,Completed
4816,1405,Laptop,2,1992.23,2024-08-07,Completed
4817,1236,Laptop,3,880.43,2024-11-09,Shipped
4818,1921,Mouse,1,1896.53,2024-07-03,Cancelled
4819,1664,Monitor,2,619.94,2024-09-10,Shipped
4820,1186,Tablet,2,1245.94,2024-11-28,Completed
4821,1779,Monitor,1,657.86,2024-05-16,Cancelled
4822,1532,Monitor,3,1009.38,2024-08-22,Cancelled
4823,1576,Headphones,3,266.02,2024-05-21,Cancelled
4824,1555,Headphones,4,84.68,2024-04-08,Completed
4825,1496,Keyboard,1,1007.9,2024-02-20,Shipped
4826,1478,Monitor,2,1092.89,2024-12-06,Cancelled
4827,1859,Keyboard,2,1782.36,2024-09-04,Cancelled
4828,1576,Phone,4,1289.51,2024-03-08,Cancelled
4829,1537,Mouse,2,867.67,2024-07-01,Shipped
4830,1316,Headphones,2,518.51,2024-12-15,Completed
4831,1620,Phone,1,966.42,2024-06-15,Cancelled
4832,1797,Monitor,2,926.01,2024-10-15,Cancelled
4833,1328,Phone,2,1065.49,2024-01-17,Pending
4834,1996,Keyboard,2,1782.63,2024-04-28,Cancelled
4835,1687,Keyboard,1,825.82,2024-07-24,Pending
4836,1265,Phone,1,281.01,2024-05-29,Shipped
4837,1678,Tablet,2,1015.99,2024-09-04,Shipped
4838,1080,Laptop,4,707.65,2024-08-11,Pending
4839,1438,Mouse,3,815.08,2024-12-15,Shipped
4840,1124,Monitor,4,957.71,2024-01-12,Shipped
4841,1139,Headphones,4,1127.23,2024-03-18,Cancelled
4842,1831,Phone,2,1911.67,2024-11-06,Pending
4843,1291,Laptop,3,1740.84,2024-07-29,Cancelled
4844,1476,Monitor,2,1777.67,2024-10-29,Completed
4845,1397,Mouse,2,1423.2,2024-05-12,Cancelled
4846,1421,Tablet,4,401.54,2024-03-31,Shipped
4847,1099,Laptop,1,522.67,2024-03-18,Shipped
4848,1407,Laptop,3,1415.0,2024-07-30,Shipped
4849,1663,Keyboard,1,914.1,2024-05-23,Pending
4850,1810,Monitor,4,1303.65,2024-02-22,Pending
4851,1617,Monitor,1,153.07,2024-03-13,Completed
4852,1479,Tablet,1,696.07,2024-10-27,Pending
4853,1040,Keyboard,2,414.57,2024-02-04,Completed
4854,1195,Headphones,2,1818.53,2024-11-15,Cancelled
4855,1229,Phone,1,1474.74,2024-05-02,Pending
4856,1206,Keyboard,4,842.8,2024-06-12,Cancelled
4857,1662,Laptop,3,207.15,2024-05-08,Shipped
4858,1199,Keyboard,1,203.81,2024-08-05,Pending
4859,1685,Monitor,4,942.38,2024-03-14,Completed
4860,1349,Laptop,2,1408.39,2024-08-21,Shipped
4861,1431,Keyboard,1,1532.19,2024-06-09,Completed
4862,1787,Monitor,2,862.52,2024-04-20,Shipped
4863,1301,Mouse,2,1937.46,2024-05-23,Completed
4864,1461,Tablet,3,462.91,2024-05-20,Completed
4865,1411,Headphones,1,1728.41,2024-01-22,Pending
4866,1079,Keyboard,1,1620.73,2024-12-12,Completed
4867,1124,Laptop,3,1687.61,2024-06-27,Cancelled
4868,1004,Tablet,2,569.93,2024-04-11,Shipped
4869,1863,Tablet,2,1499.3,2024-11-22,Cancelled
4870,1704,Keyboard,3,691.94,2024-05-18,Shipped
4871,1761,Phone,3,281.07,2024-04-24,Pending
4872,1065,Phone,4,1570.31,2024-12-02,Pending
4873,1606,Headphones,1,130.37,2024-12-23,Shipped
4874,1336,Headphones,3,1609.42,2024-10-08,Cancelled
4875,1960,Tablet,4,54.35,2024-01-18,Cancelled
4876,1190,Mouse,2,1021.35,2024-09-09,Pending
4877,1610,Tablet,1,126.7,2024-11-08,Completed
4878,1353,Keyboard,1,1132.0,2024-06-05,Cancelled
4879,1123,Tablet,1,882.29,2024-08-17,Cancelled
4880,1823,Mouse,1,1890.87,2024-12-08,Shipped
4881,1762,Phone,4,771.35,2024-02-04,Cancelled
4882,1146,Monitor,1,1882.62,2024-08-23,Pending
4883,1941,Tablet,1,366.27,2024-07-28,Pending
4884,1499,Monitor,4,1662.92,2024-01-20,Pending
4885,1556,Monitor,4,951.94,2024-10-19,Pending
4886,1349,Monitor,4,675.18,2024-05-23,Cancelled
4887,1214,Keyboard,2,1179.61,2024-06-06,Pending
4888,1301,Laptop,2,313.54,2024-03-15,Shipped
4889,1817,Phone,1,891.37,2024-06-26,Cancelled
4890,1296,Phone,2,1070.02,2024-08-08,Pending
4891,1037,Monitor,2,1496.02,2024-06-20,Completed
4892,1865,Tablet,4,1979.5,2024-01-22,Completed
4893,1336,Keyboard,4,773.29,2024-11-01,Shipped
4894,1841,Mouse,4,341.68,2024-03-31,Completed
4895,1206,Mouse,4,1991.86,2024-12-11,Pending
4896,1083,Headphones,4,1868.75,2024-07-26,Completed
4897,1027,Headphones,2,816.22,2024-05-12,Pending
4898,1464,Tablet,4,1722.89,2024-03-13,Completed
4899,1466,Monitor,2,513.58,2024-01-28,Completed
4900,1118,Phone,3,282.52,2024-07-27,Cancelled
4901,1927,Tablet,3,786.44,2024-09-30,Cancelled
4902,1942,Tablet,1,868.46,2024-01-17,Cancelled
4903,1686,Mouse,3,1503.59,2024-08-25,Cancelled
4904,1116,Keyboard,3,834.9,2024-07-31,Pending
4905,1385,Tablet,2,1644.35,2024-02-29,Pending
4906,1296,Laptop,3,1009.5,2024-08-02,Cancelled
4907,1740,Phone,3,1497.9,2024-10-13,Pending
4908,1551,Monitor,2,1589.89,2024-06-02,Pending
4909,1397,Tablet,4,534.08,2024-07-17,Completed
4910,1301,Tablet,1,861.26,2024-03-06,Completed
4911,1425,Keyboard,4,667.31,2024-10-08,Shipped
4912,1264,Laptop,1,1699.13,2024-12-08,Shipped
4913,1611,Keyboard,2,1921.6,2024-09-22,Pending
4914,1064,Tablet,4,184.67,2024-12-21,Pending
4915,1339,Monitor,1,1467.04,2024-01-17,Cancelled
4916,1477,Headphones,4,931.52,2024-06-23,Completed
4917,1975,Keyboard,4,1356.89,2024-08-28,Pending
4918,1967,Monitor,2,1770.86,2024-01-25,Pending
4919,1631,Headphones,2,410.88,2024-08-21,Shipped
4920,1845,Laptop,4,126.89,2024-04-19,Pending
4921,1758,Headphones,3,672.62,2024-02-02,Cancelled
4922,1390,Keyboard,3,309.97,2024-10-22,Cancelled
4923,1633,Monitor,1,1737.96,2024-11-16,Shipped
4924,1526,Tablet,2,974.91,2024-10-28,Pending
4925,1164,Laptop,2,1094.49,2024-12-16,Completed
4926,1901,Mouse,1,1992.29,2024-11-26,Pending
4927,1308,Tablet,4,1229.55,2024-12-23,Cancelled
4928,1305,Tablet,1,172.44,2024-08-05,Completed
4929,1938,Tablet,4,710.78,2024-10-18,Completed
4930,1000,Phone,4,1686.05,2024-12-29,Shipped
4931,1430,Mouse,2,1156.59,2024-01-29,Shipped
4932,1595,Phone,1,1150.43,2024-04-09,Completed
4933,1001,Mouse,2,258.52,2024-08-23,Shipped
4934,1886,Monitor,3,1288.6,2024-09-29,Shipped
4935,1243,Tablet,1,439.36,2024-01-13,Completed
4936,1449,Laptop,4,148.38,2024-02-20,Shipped
4937,1469,Mouse,1,1994.96,2024-07-01,Pending
4938,1598,Tablet,2,1417.76,2024-08-16,Completed
4939,1359,Phone,2,1338.07,2024-04-30,Pending
4940,1876,Monitor,2,445.32,2024-10-28,Pending
4941,1039,Monitor,3,1612.59,2024-04-12,Cancelled
4942,1126,Tablet,3,1070.02,2024-01-07,Pending
4943,1993,Keyboard,3,1618.02,2024-07-12,Pending
4944,1052,Monitor,2,1388.78,2024-08-16,Shipped
4945,1716,Keyboard,1,993.92,2024-11-04,Pending
